x,y,u
0.707071,0.232323,0.0469065
0.717172,0.232323,0.0461087
0.727273,0.232323,0.0452659
0.737374,0.232323,0.0443771
0.747475,0.232323,0.0434413
0.757576,0.232323,0.0424572
0.767677,0.232323,0.0414235
0.777778,0.232323,0.0403391
0.787879,0.232323,0.0392025
0.79798,0.232323,0.0380123
0.808081,0.232323,0.0367669
0.818182,0.232323,0.0354647
0.828283,0.232323,0.0341042
0.838384,0.232323,0.0326834
0.848485,0.232323,0.0312006
0.858586,0.232323,0.0296537
0.868687,0.232323,0.0280409
0.878788,0.232323,0.02636
0.888889,0.232323,0.0246088
0.89899,0.232323,0.022785
0.909091,0.232323,0.0208862
0.919192,0.232323,0.0189101
0.929293,0.232323,0.0168541
0.939394,0.232323,0.0147156
0.949495,0.232323,0.012492
0.959596,0.232323,0.0101805
0.969697,0.232323,0.00777838
0.979798,0.232323,0.00528283
0.989899,0.232323,0.00269099
1,0.232323,0
0,0.242424,0
0.010101,0.242424,0.00274375
0.020202,0.242424,0.00538823
0.030303,0.242424,0.00793621
0.040404,0.242424,0.0103904
0.0505051,0.242424,0.0127536
0.0606061,0.242424,0.0150283
0.0707071,0.242424,0.0172173
0.0808081,0.242424,0.0193231
0.0909091,0.242424,0.0213482
0.10101,0.242424,0.023295
0.111111,0.242424,0.0251659
0.121212,0.242424,0.0269633
0.131313,0.242424,0.0286893
0.141414,0.242424,0.0303461
0.151515,0.242424,0.0319358
0.161616,0.242424,0.0334603
0.171717,0.242424,0.0349215
0.181818,0.242424,0.0363213
0.191919,0.242424,0.0376614
0.20202,0.242424,0.0389435
0.212121,0.242424,0.0401691
0.222222,0.242424,0.0413399
0.232323,0.242424,0.0424572
0.242424,0.242424,0.0435223
0.252525,0.242424,0.0445367
0.262626,0.242424,0.0455015
0.272727,0.242424,0.046418
0.282828,0.242424,0.0472871
0.292929,0.242424,0.0481101
0.30303,0.242424,0.0488877
0.313131,0.242424,0.0496211
0.323232,0.242424,0.050311
0.333333,0.242424,0.0509583
0.343434,0.242424,0.0515637
0.353535,0.242424,0.0521279
0.363636,0.242424,0.0526516
0.373737,0.242424,0.0531354
0.383838,0.242424,0.0535799
0.393939,0.242424,0.0539856
0.40404,0.242424,0.054353
0.414141,0.242424,0.0546824
0.424242,0.242424,0.0549742
0.434343,0.242424,0.0552289
0.444444,0.242424,0.0554466
0.454545,0.242424,0.0556277
0.464646,0.242424,0.0557723
0.474747,0.242424,0.0558806
0.484848,0.242424,0.0559528
0.494949,0.242424,0.0559888
0.505051,0.242424,0.0559888
0.515152,0.242424,0.0559528
0.525253,0.242424,0.0558806
0.535354,0.242424,0.0557723
0.545455,0.242424,0.0556277
0.555556,0.242424,0.0554466
0.565657,0.242424,0.0552289
0.575758,0.242424,0.0549742
0.585859,0.242424,0.0546824
0.59596,0.242424,0.054353
0.606061,0.242424,0.0539856
0.616162,0.242424,0.0535799
0.626263,0.242424,0.0531354
0.636364,0.242424,0.0526516
0.646465,0.242424,0.0521279
0.656566,0.242424,0.0515637
0.666667,0.242424,0.0509583
0.676768,0.242424,0.050311
0.686869,0.242424,0.0496211
0.69697,0.242424,0.0488877
0.707071,0.242424,0.0481101
0.717172,0.242424,0.0472871
0.727273,0.242424,0.046418
0.737374,0.242424,0.0455015
0.747475,0.242424,0.0445367
0.757576,0.242424,0.0435223
0.767677,0.242424,0.0424572
0.777778,0.242424,0.0413399
0.787879,0.242424,0.0401691
0.79798,0.242424,0.0389435
0.808081,0.242424,0.0376614
0.818182,0.242424,0.0363213
0.828283,0.242424,0.0349215
0.838384,0.242424,0.0334603
0.848485,0.242424,0.0319358
0.858586,0.242424,0.0303461
0.868687,0.242424,0.0286893
0.878788,0.242424,0.0269633
0.888889,0.242424,0.0251659
0.89899,0.242424,0.023295
0.909091,0.242424,0.0213482
0.919192,0.242424,0.0193231
0.929293,0.242424,0.0172173
0.939394,0.242424,0.0150283
0.949495,0.242424,0.0127536
0.959596,0.242424,0.0103904
0.969697,0.242424,0.00793621
0.979798,0.242424,0.00538823
0.989899,0.242424,0.00274375
1,0.242424,0
0,0.252525,0
0.010101,0.252525,0.00279376
0.020202,0.252525,0.00548816
0.030303,0.252525,0.00808585
0.040404,0.252525,0.0105895
0.0505051,0.252525,0.0130016
0.0606061,0.252525,0.0153249
0.0707071,0.252525,0.0175618
0.0808081,0.252525,0.0197149
0.0909091,0.252525,0.0217865
0.10101,0.252525,0.0237791
0.111111,0.252525,0.0256949
0.121212,0.252525,0.0275362
0.131313,0.252525,0.0293052
0.141414,0.252525,0.031004
0.151515,0.252525,0.0326345
0.161616,0.252525,0.0341987
0.171717,0.252525,0.0356986
0.181818,0.252525,0.0371359
0.191919,0.252525,0.0385123
0.20202,0.252525,0.0398295
0.212121,0.252525,0.0410891
0.222222,0.252525,0.0422925
0.232323,0.252525,0.0434413
0.242424,0.252525,0.0445367
0.252525,0.252525,0.0455801
0.262626,0.252525,0.0465728
0.272727,0.252525,0.0475158
0.282828,0.252525,0.0484103
0.292929,0.252525,0.0492574
0.30303,0.252525,0.050058
0.313131,0.252525,0.0508131
0.323232,0.252525,0.0515235
0.333333,0.252525,0.0521901
0.343434,0.252525,0.0528137
0.353535,0.252525,0.0533949
0.363636,0.252525,0.0539344
0.373737,0.252525,0.0544329
0.383838,0.252525,0.0548909
0.393939,0.252525,0.0553089
0.40404,0.252525,0.0556875
0.414141,0.252525,0.0560269
0.424242,0.252525,0.0563277
0.434343,0.252525,0.0565902
0.444444,0.252525,0.0568146
0.454545,0.252525,0.0570012
0.464646,0.252525,0.0571503
0.474747,0.252525,0.0572619
0.484848,0.252525,0.0573363
0.494949,0.252525,0.0573734
0.505051,0.252525,0.0573734
0.515152,0.252525,0.0573363
0.525253,0.252525,0.0572619
0.535354,0.252525,0.0571503
0.545455,0.252525,0.0570012
0.555556,0.252525,0.0568146
0.565657,0.252525,0.0565902
0.575758,0.252525,0.0563277
0.585859,0.252525,0.0560269
0.59596,0.252525,0.0556875
0.606061,0.252525,0.0553089
0.616162,0.252525,0.0548909
0.626263,0.252525,0.0544329
0.636364,0.252525,0.0539344
0.646465,0.252525,0.0533949
0.656566,0.252525,0.0528137
0.666667,0.252525,0.0521901
0.676768,0.252525,0.0515235
0.686869,0.252525,0.0508131
0.69697,0.252525,0.050058
0.707071,0.252525,0.0492574
0.717172,0.252525,0.0484103
0.727273,0.252525,0.0475158
0.737374,0.252525,0.0465728
0.747475,0.252525,0.0455801
0.757576,0.252525,0.0445367
0.767677,0.252525,0.0434413
0.777778,0.252525,0.0422925
0.787879,0.252525,0.0410891
0.79798,0.252525,0.0398295
0.808081,0.252525,0.0385123
0.818182,0.252525,0.0371359
0.828283,0.252525,0.0356986
0.838384,0.252525,0.0341987
0.848485,0.252525,0.0326345
0.858586,0.252525,0.031004
0.868687,0.252525,0.0293052
0.878788,0.252525,0.0275362
0.888889,0.252525,0.0256949
0.89899,0.252525,0.0237791
0.909091,0.252525,0.0217865
0.919192,0.252525,0.0197149
0.929293,0.252525,0.0175618
0.939394,0.252525,0.0153249
0.949495,0.252525,0.0130016
0.959596,0.252525,0.0105895
0.969697,0.252525,0.00808585
0.979798,0.252525,0.00548816
0.989899,0.252525,0.00279376
1,0.252525,0
0,0.262626,0
0.010101,0.262626,0.00284114
0.020202,0.262626,0.00558283
0.030303,0.262626,0.00822761
0.040404,0.262626,0.0107781
0.0505051,0.262626,0.0132367
0.0606061,0.262626,0.015606
0.0707071,0.262626,0.0178884
0.0808081,0.262626,0.0200863
0.0909091,0.262626,0.0222021
0.10101,0.262626,0.0242382
0.111111,0.262626,0.0261966
0.121212,0.262626,0.0280798
0.131313,0.262626,0.0298896
0.141414,0.262626,0.0316283
0.151515,0.262626,0.0332977
0.161616,0.262626,0.0348999
0.171717,0.262626,0.0364366
0.181818,0.262626,0.0379097
0.191919,0.262626,0.0393208
0.20202,0.262626,0.0406715
0.212121,0.262626,0.0419635
0.222222,0.262626,0.0431983
0.232323,0.262626,0.0443771
0.242424,0.262626,0.0455015
0.252525,0.262626,0.0465728
0.262626,0.262626,0.0475921
0.272727,0.262626,0.0485606
0.282828,0.262626,0.0494794
0.292929,0.262626,0.0503497
0.30303,0.262626,0.0511723
0.313131,0.262626,0.0519482
0.323232,0.262626,0.0526784
0.333333,0.262626,0.0533636
0.343434,0.262626,0.0540046
0.353535,0.262626,0.0546021
0.363636,0.262626,0.0551568
0.373737,0.262626,0.0556694
0.383838,0.262626,0.0561403
0.393939,0.262626,0.0565702
0.40404,0.262626,0.0569595
0.414141,0.262626,0.0573087
0.424242,0.262626,0.0576181
0.434343,0.262626,0.0578881
0.444444,0.262626,0.0581189
0.454545,0.262626,0.0583109
0.464646,0.262626,0.0584642
0.474747,0.262626,0.0585791
0.484848,0.262626,0.0586556
0.494949,0.262626,0.0586938
0.505051,0.262626,0.0586938
0.515152,0.262626,0.0586556
0.525253,0.262626,0.0585791
0.535354,0.262626,0.0584642
0.545455,0.262626,0.0583109
0.555556,0.262626,0.0581189
0.565657,0.262626,0.0578881
0.575758,0.262626,0.0576181
0.585859,0.262626,0.0573087
0.59596,0.262626,0.0569595
0.606061,0.262626,0.0565702
0.616162,0.262626,0.0561403
0.626263,0.262626,0.0556694
0.636364,0.262626,0.0551568
0.646465,0.262626,0.0546021
0.656566,0.262626,0.0540046
0.666667,0.262626,0.0533636
0.676768,0.262626,0.0526784
0.686869,0.262626,0.0519482
0.69697,0.262626,0.0511723
0.707071,0.262626,0.0503497
0.717172,0.262626,0.0494794
0.727273,0.262626,0.0485606
0.737374,0.262626,0.0475921
0.747475,0.262626,0.0465728
0.757576,0.262626,0.0455015
0.767677,0.262626,0.0443771
0.777778,0.262626,0.0431983
0.787879,0.262626,0.0419635
0.79798,0.262626,0.0406715
0.808081,0.262626,0.0393208
0.818182,0.262626,0.0379097
0.828283,0.262626,0.0364366
0.838384,0.262626,0.0348999
0.848485,0.262626,0.0332977
0.858586,0.262626,0.0316283
0.868687,0.262626,0.0298896
0.878788,0.262626,0.0280798
0.888889,0.262626,0.0261966
0.89899,0.262626,0.0242382
0.909091,0.262626,0.0222021
0.919192,0.262626,0.0200863
0.929293,0.262626,0.0178884
0.939394,0.262626,0.015606
0.949495,0.262626,0.0132367
0.959596,0.262626,0.0107781
0.969697,0.262626,0.00822761
0.979798,0.262626,0.00558283
0.989899,0.262626,0.00284114
1,0.262626,0
0,0.272727,0
0.010101,0.272727,0.00288598
0.020202,0.272727,0.00567241
0.030303,0.272727,0.00836178
0.040404,0.272727,0.0109566
0.0505051,0.272727,0.0134592
0.0606061,0.272727,0.015872
0.0707071,0.272727,0.0181975
0.0808081,0.272727,0.020438
0.0909091,0.272727,0.0225958
0.10101,0.272727,0.024673
0.111111,0.272727,0.026672
0.121212,0.272727,0.0285948
0.131313,0.272727,0.0304435
0.141414,0.272727,0.0322201
0.151515,0.272727,0.0339266
0.161616,0.272727,0.0355649
0.171717,0.272727,0.0371367
0.181818,0.272727,0.0386438
0.191919,0.272727,0.040088
0.20202,0.272727,0.0414707
0.212121,0.272727,0.0427937
0.222222,0.272727,0.0440582
0.232323,0.272727,0.0452659
0.242424,0.272727,0.046418
0.252525,0.272727,0.0475158
0.262626,0.272727,0.0485606
0.272727,0.272727,0.0495535
0.282828,0.272727,0.0504956
0.292929,0.272727,0.051388
0.30303,0.272727,0.0522317
0.313131,0.272727,0.0530277
0.323232,0.272727,0.0537767
0.333333,0.272727,0.0544797
0.343434,0.272727,0.0551374
0.353535,0.272727,0.0557506
0.363636,0.272727,0.0563199
0.373737,0.272727,0.056846
0.383838,0.272727,0.0573294
0.393939,0.272727,0.0577707
0.40404,0.272727,0.0581703
0.414141,0.272727,0.0585288
0.424242,0.272727,0.0588464
0.434343,0.272727,0.0591236
0.444444,0.272727,0.0593606
0.454545,0.272727,0.0595577
0.464646,0.272727,0.0597152
0.474747,0.272727,0.0598331
0.484848,0.272727,0.0599117
0.494949,0.272727,0.0599509
0.505051,0.272727,0.0599509
0.515152,0.272727,0.0599117
0.525253,0.272727,0.0598331
0.535354,0.272727,0.0597152
0.545455,0.272727,0.0595577
0.555556,0.272727,0.0593606
0.565657,0.272727,0.0591236
0.575758,0.272727,0.0588464
0.585859,0.272727,0.0585288
0.59596,0.272727,0.0581703
0.606061,0.272727,0.0577707
0.616162,0.272727,0.0573294
0.626263,0.272727,0.056846
0.636364,0.272727,0.0563199
0.646465,0.272727,0.0557506
0.656566,0.272727,0.0551374
0.666667,0.272727,0.0544797
0.676768,0.272727,0.0537767
0.686869,0.272727,0.0530277
0.69697,0.272727,0.0522317
0.707071,0.272727,0.051388
0.717172,0.272727,0.0504956
0.727273,0.272727,0.0495535
0.737374,0.272727,0.0485606
0.747475,0.272727,0.0475158
0.757576,0.272727,0.046418
0.767677,0.272727,0.0452659
0.777778,0.272727,0.0440582
0.787879,0.272727,0.0427937
0.79798,0.272727,0.0414707
0.808081,0.272727,0.040088
0.818182,0.272727,0.0386438
0.828283,0.272727,0.0371367
0.838384,0.272727,0.0355649
0.848485,0.272727,0.0339266
0.858586,0.272727,0.0322201
0.868687,0.272727,0.0304435
0.878788,0.272727,0.0285948
0.888889,0.272727,0.026672
0.89899,0.272727,0.024673
0.909091,0.272727,0.0225958
0.919192,0.272727,0.020438
0.929293,0.272727,0.0181975
0.939394,0.272727,0.015872
0.949495,0.272727,0.0134592
0.959596,0.272727,0.0109565
0.969697,0.272727,0.00836178
0.979798,0.272727,0.00567241
0.989899,0.272727,0.00288598
1,0.272727,0
0,0.282828,0
0.010101,0.282828,0.00292835
0.020202,0.282828,0.00575709
0.030303,0.282828,0.0084886
0.040404,0.282828,0.0111253
0.0505051,0.282828,0.0136695
0.0606061,0.282828,0.0161236
0.0707071,0.282828,0.0184899
0.0808081,0.282828,0.0207706
0.0909091,0.282828,0.0229681
0.10101,0.282828,0.0250844
0.111111,0.282828,0.0271217
0.121212,0.282828,0.0290821
0.131313,0.282828,0.0309677
0.141414,0.282828,0.0327804
0.151515,0.282828,0.034522
0.161616,0.282828,0.0361946
0.171717,0.282828,0.0377997
0.181818,0.282828,0.0393393
0.191919,0.282828,0.0408149
0.20202,0.282828,0.0422281
0.212121,0.282828,0.0435805
0.222222,0.282828,0.0448736
0.232323,0.282828,0.0461087
0.242424,0.282828,0.0472871
0.252525,0.282828,0.0484103
0.262626,0.282828,0.0494794
0.272727,0.282828,0.0504956
0.282828,0.282828,0.05146
0.292929,0.282828,0.0523736
0.30303,0.282828,0.0532374
0.313131,0.282828,0.0540525
0.323232,0.282828,0.0548196
0.333333,0.282828,0.0555397
0.343434,0.282828,0.0562134
0.353535,0.282828,0.0568415
0.363636,0.282828,0.0574248
0.373737,0.282828,0.0579638
0.383838,0.282828,0.0584592
0.393939,0.282828,0.0589114
0.40404,0.282828,0.0593209
0.414141,0.282828,0.0596883
0.424242,0.282828,0.0600138
0.434343,0.282828,0.0602979
0.444444,0.282828,0.0605408
0.454545,0.282828,0.0607429
0.464646,0.282828,0.0609042
0.474747,0.282828,0.0610251
0.484848,0.282828,0.0611056
0.494949,0.282828,0.0611459
0.505051,0.282828,0.0611459
0.515152,0.282828,0.0611056
0.525253,0.282828,0.0610251
0.535354,0.282828,0.0609042
0.545455,0.282828,0.0607429
0.555556,0.282828,0.0605408
0.565657,0.282828,0.0602979
0.575758,0.282828,0.0600138
0.585859,0.282828,0.0596883
0.59596,0.282828,0.0593209
0.606061,0.282828,0.0589114
0.616162,0.282828,0.0584592
0.626263,0.282828,0.0579638
0.636364,0.282828,0.0574248
0.646465,0.282828,0.0568415
0.656566,0.282828,0.0562134
0.666667,0.282828,0.0555397
0.676768,0.282828,0.0548196
0.686869,0.282828,0.0540525
0.69697,0.282828,0.0532374
0.707071,0.282828,0.0523736
0.717172,0.282828,0.05146
0.727273,0.282828,0.0504956
0.737374,0.282828,0.0494794
0.747475,0.282828,0.0484103
0.757576,0.282828,0.0472871
0.767677,0.282828,0.0461087
0.777778,0.282828,0.0448736
0.787879,0.282828,0.0435805
0.79798,0.282828,0.0422281
0.808081,0.282828,0.0408149
0.818182,0.282828,0.0393393
0.828283,0.282828,0.0377997
0.838384,0.282828,0.0361946
0.848485,0.282828,0.034522
0.858586,0.282828,0.0327804
0.868687,0.282828,0.0309677
0.878788,0.282828,0.0290821
0.888889,0.282828,0.0271217
0.89899,0.282828,0.0250844
0.909091,0.282828,0.022968
0.919192,0.282828,0.0207706
0.929293,0.282828,0.0184899
0.939394,0.282828,0.0161236
0.949495,0.282828,0.0136695
0.959596,0.282828,0.0111253
0.969697,0.282828,0.0084886
0.979798,0.282828,0.00575709
0.989899,0.282828,0.00292835
1,0.282828,0
0,0.292929,0
0.010101,0.292929,0.00296835
0.020202,0.292929,0.00583701
0.030303,0.292929,0.00860831
0.040404,0.292929,0.0112846
0.0505051,0.292929,0.0138681
0.0606061,0.292929,0.0163611
0.0707071,0.292929,0.0187659
0.0808081,0.292929,0.0210847
0.0909091,0.292929,0.0233197
0.10101,0.292929,0.0254729
0.111111,0.292929,0.0275466
0.121212,0.292929,0.0295426
0.131313,0.292929,0.0314631
0.141414,0.292929,0.0333099
0.151515,0.292929,0.0350849
0.161616,0.292929,0.03679
0.171717,0.292929,0.0384268
0.181818,0.292929,0.0399971
0.191919,0.292929,0.0415026
0.20202,0.292929,0.0429448
0.212121,0.292929,0.0443252
0.222222,0.292929,0.0456453
0.232323,0.292929,0.0469065
0.242424,0.292929,0.0481101
0.252525,0.292929,0.0492574
0.262626,0.292929,0.0503497
0.272727,0.292929,0.051388
0.282828,0.292929,0.0523736
0.292929,0.292929,0.0533074
0.30303,0.292929,0.0541905
0.313131,0.292929,0.0550238
0.323232,0.292929,0.0558081
0.333333,0.292929,0.0565444
0.343434,0.292929,0.0572334
0.353535,0.292929,0.0578759
0.363636,0.292929,0.0584725
0.373737,0.292929,0.0590239
0.383838,0.292929,0.0595306
0.393939,0.292929,0.0599932
0.40404,0.292929,0.0604123
0.414141,0.292929,0.0607881
0.424242,0.292929,0.0611212
0.434343,0.292929,0.0614119
0.444444,0.292929,0.0616605
0.454545,0.292929,0.0618673
0.464646,0.292929,0.0620324
0.474747,0.292929,0.0621561
0.484848,0.292929,0.0622385
0.494949,0.292929,0.0622797
0.505051,0.292929,0.0622797
0.515152,0.292929,0.0622385
0.525253,0.292929,0.0621561
0.535354,0.292929,0.0620324
0.545455,0.292929,0.0618673
0.555556,0.292929,0.0616605
0.565657,0.292929,0.0614119
0.575758,0.292929,0.0611212
0.585859,0.292929,0.0607881
0.59596,0.292929,0.0604123
0.606061,0.292929,0.0599932
0.616162,0.292929,0.0595306
0.626263,0.292929,0.0590239
0.636364,0.292929,0.0584725
0.646465,0.292929,0.0578759
0.656566,0.292929,0.0572334
0.666667,0.292929,0.0565444
0.676768,0.292929,0.0558081
0.686869,0.292929,0.0550238
0.69697,0.292929,0.0541905
0.707071,0.292929,0.0533074
0.717172,0.292929,0.0523736
0.727273,0.292929,0.051388
0.737374,0.292929,0.0503497
0.747475,0.292929,0.0492574
0.757576,0.292929,0.0481101
0.767677,0.292929,0.0469065
0.777778,0.292929,0.0456453
0.787879,0.292929,0.0443252
0.79798,0.292929,0.0429448
0.808081,0.292929,0.0415026
0.818182,0.292929,0.0399971
0.828283,0.292929,0.0384268
0.838384,0.292929,0.03679
0.848485,0.292929,0.0350849
0.858586,0.292929,0.0333099
0.868687,0.292929,0.0314631
0.878788,0.292929,0.0295426
0.888889,0.292929,0.0275466
0.89899,0.292929,0.0254729
0.909091,0.292929,0.0233197
0.919192,0.292929,0.0210847
0.929293,0.292929,0.0187659
0.939394,0.292929,0.0163611
0.949495,0.292929,0.0138681
0.959596,0.292929,0.0112846
0.969697,0.292929,0.00860831
0.979798,0.292929,0.00583701
0.989899,0.292929,0.00296835
1,0.292929,0
0,0.30303,0
0.010101,0.30303,0.00300604
0.020202,0.30303,0.00591233
0.030303,0.30303,0.00872112
0.040404,0.30303,0.0114347
0.0505051,0.30303,0.0140552
0.0606061,0.30303,0.016585
0.0707071,0.30303,0.0190261
0.0808081,0.30303,0.0213808
0.0909091,0.30303,0.0236512
0.10101,0.30303,0.0258393
0.111111,0.30303,0.0279473
0.121212,0.30303,0.029977
0.131313,0.30303,0.0319305
0.141414,0.30303,0.0338095
0.151515,0.30303,0.0356161
0.161616,0.30303,0.0373519
0.171717,0.30303,0.0390187
0.181818,0.30303,0.0406182
0.191919,0.30303,0.042152
0.20202,0.30303,0.0436216
0.212121,0.30303,0.0450286
0.222222,0.30303,0.0463743
0.232323,0.30303,0.0476603
0.242424,0.30303,0.0488877
0.252525,0.30303,0.050058
0.262626,0.30303,0.0511723
0.272727,0.30303,0.0522317
0.282828,0.30303,0.0532374
0.292929,0.30303,0.0541905
0.30303,0.30303,0.0550918
0.313131,0.30303,0.0559425
0.323232,0.30303,0.0567433
0.333333,0.30303,0.057495
0.343434,0.30303,0.0581986
0.353535,0.30303,0.0588547
0.363636,0.30303,0.059464
0.373737,0.30303,0.0600271
0.383838,0.30303,0.0605447
0.393939,0.30303,0.0610173
0.40404,0.30303,0.0614453
0.414141,0.30303,0.0618293
0.424242,0.30303,0.0621696
0.434343,0.30303,0.0624666
0.444444,0.30303,0.0627206
0.454545,0.30303,0.0629319
0.464646,0.30303,0.0631006
0.474747,0.30303,0.063227
0.484848,0.30303,0.0633112
0.494949,0.30303,0.0633533
0.505051,0.30303,0.0633533
0.515152,0.30303,0.0633112
0.525253,0.30303,0.063227
0.535354,0.30303,0.0631006
0.545455,0.30303,0.0629319
0.555556,0.30303,0.0627206
0.565657,0.30303,0.0624666
0.575758,0.30303,0.0621696
0.585859,0.30303,0.0618293
0.59596,0.30303,0.0614453
0.606061,0.30303,0.0610173
0.616162,0.30303,0.0605447
0.626263,0.30303,0.0600271
0.636364,0.30303,0.059464
0.646465,0.30303,0.0588547
0.656566,0.30303,0.0581986
0.666667,0.30303,0.057495
0.676768,0.30303,0.0567433
0.686869,0.30303,0.0559425
0.69697,0.30303,0.0550918
0.707071,0.30303,0.0541905
0.717172,0.30303,0.0532374
0.727273,0.30303,0.0522317
0.737374,0.30303,0.0511723
0.747475,0.30303,0.050058
0.757576,0.30303,0.0488877
0.767677,0.30303,0.0476603
0.777778,0.30303,0.0463743
0.787879,0.30303,0.0450286
0.79798,0.30303,0.0436216
0.808081,0.30303,0.042152
0.818182,0.30303,0.0406182
0.828283,0.30303,0.0390187
0.838384,0.30303,0.0373519
0.848485,0.30303,0.0356161
0.858586,0.30303,0.0338095
0.868687,0.30303,0.0319305
0.878788,0.30303,0.029977
0.888889,0.30303,0.0279473
0.89899,0.30303,0.0258393
0.909091,0.30303,0.0236512
0.919192,0.30303,0.0213808
0.929293,0.30303,0.0190261
0.939394,0.30303,0.016585
0.949495,0.30303,0.0140552
0.959596,0.30303,0.0114347
0.969697,0.30303,0.00872112
0.979798,0.30303,0.00591233
0.989899,0.30303,0.00300604
1,0.30303,0
0,0.313131,0
0.010101,0.313131,0.0030415
0.020202,0.313131,0.00598317
0.030303,0.313131,0.00882723
0.040404,0.313131,0.0115759
0.0505051,0.313131,0.0142313
0.0606061,0.313131,0.0167956
0.0707071,0.313131,0.0192709
0.0808081,0.313131,0.0216595
0.0909091,0.313131,0.0239632
0.10101,0.313131,0.0261842
0.111111,0.313131,0.0283244
0.121212,0.313131,0.0303859
0.131313,0.313131,0.0323705
0.141414,0.313131,0.03428
0.151515,0.313131,0.0361163
0.161616,0.313131,0.0378812
0.171717,0.313131,0.0395763
0.181818,0.313131,0.0412034
0.191919,0.313131,0.0427639
0.20202,0.313131,0.0442595
0.212121,0.313131,0.0456916
0.222222,0.313131,0.0470616
0.232323,0.313131,0.048371
0.242424,0.313131,0.0496211
0.252525,0.313131,0.0508131
0.262626,0.313131,0.0519482
0.272727,0.313131,0.0530277
0.282828,0.313131,0.0540525
0.292929,0.313131,0.0550238
0.30303,0.313131,0.0559425
0.313131,0.313131,0.0568096
0.323232,0.313131,0.0576259
0.333333,0.313131,0.0583924
0.343434,0.313131,0.0591098
0.353535,0.313131,0.0597789
0.363636,0.313131,0.0604002
0.373737,0.313131,0.0609746
0.383838,0.313131,0.0615025
0.393939,0.313131,0.0619845
0.40404,0.313131,0.0624211
0.414141,0.313131,0.0628128
0.424242,0.313131,0.06316
0.434343,0.313131,0.0634629
0.444444,0.313131,0.0637221
0.454545,0.313131,0.0639376
0.464646,0.313131,0.0641097
0.474747,0.313131,0.0642387
0.484848,0.313131,0.0643246
0.494949,0.313131,0.0643675
0.505051,0.313131,0.0643675
0.515152,0.313131,0.0643246
0.525253,0.313131,0.0642387
0.535354,0.313131,0.0641097
0.545455,0.313131,0.0639376
0.555556,0.313131,0.0637221
0.565657,0.313131,0.0634629
0.575758,0.313131,0.06316
0.585859,0.313131,0.0628128
0.59596,0.313131,0.0624211
0.606061,0.313131,0.0619845
0.616162,0.313131,0.0615025
0.626263,0.313131,0.0609746
0.636364,0.313131,0.0604002
0.646465,0.313131,0.0597789
0.656566,0.313131,0.0591098
0.666667,0.313131,0.0583924
0.676768,0.313131,0.0576259
0.686869,0.313131,0.0568096
0.69697,0.313131,0.0559425
0.707071,0.313131,0.0550238
0.717172,0.313131,0.0540525
0.727273,0.313131,0.0530277
0.737374,0.313131,0.0519482
0.747475,0.313131,0.0508131
0.757576,0.313131,0.0496211
0.767677,0.313131,0.048371
0.777778,0.313131,0.0470616
0.787879,0.313131,0.0456916
0.79798,0.313131,0.0442595
0.808081,0.313131,0.0427639
0.818182,0.313131,0.0412034
0.828283,0.313131,0.0395763
0.838384,0.313131,0.0378812
0.848485,0.313131,0.0361163
0.858586,0.313131,0.03428
0.868687,0.313131,0.0323705
0.878788,0.313131,0.0303859
0.888889,0.313131,0.0283244
0.89899,0.313131,0.0261842
0.909091,0.313131,0.0239632
0.919192,0.313131,0.0216595
0.929293,0.313131,0.0192709
0.939394,0.313131,0.0167956
0.949495,0.313131,0.0142313
0.959596,0.313131,0.0115759
0.969697,0.313131,0.00882723
0.979798,0.313131,0.00598317
0.989899,0.313131,0.0030415
1,0.313131,0
0,0.323232,0
0.010101,0.323232,0.00307477
0.020202,0.323232,0.00604966
0.030303,0.323232,0.00892683
0.040404,0.323232,0.0117084
0.0505051,0.323232,0.0143965
0.0606061,0.323232,0.0169933
0.0707071,0.323232,0.0195008
0.0808081,0.323232,0.0219211
0.0909091,0.323232,0.0242561
0.10101,0.323232,0.026508
0.111111,0.323232,0.0286787
0.121212,0.323232,0.03077
0.131313,0.323232,0.0327838
0.141414,0.323232,0.034722
0.151515,0.323232,0.0365864
0.161616,0.323232,0.0383786
0.171717,0.323232,0.0401004
0.181818,0.323232,0.0417534
0.191919,0.323232,0.0433392
0.20202,0.323232,0.0448592
0.212121,0.323232,0.046315
0.222222,0.323232,0.047708
0.232323,0.323232,0.0490396
0.242424,0.323232,0.050311
0.252525,0.323232,0.0515235
0.262626,0.323232,0.0526784
0.272727,0.323232,0.0537767
0.282828,0.323232,0.0548196
0.292929,0.323232,0.0558081
0.30303,0.323232,0.0567433
0.313131,0.323232,0.0576259
0.323232,0.323232,0.0584571
0.333333,0.323232,0.0592375
0.343434,0.323232,0.059968
0.353535,0.323232,0.0606493
0.363636,0.323232,0.061282
0.373737,0.323232,0.061867
0.383838,0.323232,0.0624047
0.393939,0.323232,0.0628957
0.40404,0.323232,0.0633404
0.414141,0.323232,0.0637394
0.424242,0.323232,0.0640931
0.434343,0.323232,0.0644017
0.444444,0.323232,0.0646657
0.454545,0.323232,0.0648853
0.464646,0.323232,0.0650607
0.474747,0.323232,0.0651921
0.484848,0.323232,0.0652796
0.494949,0.323232,0.0653233
0.505051,0.323232,0.0653233
0.515152,0.323232,0.0652796
0.525253,0.323232,0.0651921
0.535354,0.323232,0.0650607
