x,y,u
0.64,0.1,0.17819434822655109
0.66,0.1,0.17817265536124577
0.68,0.1,0.17813807965931522
0.7000000000000001,0.1,0.17808294037426517
0.72,0.1,0.17799493493616542
0.74,0.1,0.1778543359506841
0.76,0.1,0.17762947042730537
0.78,0.1,0.1772694182259282
0.8,0.1,0.17669220333540747
0.8200000000000001,0.1,0.1757656739951063
0.84,0.1,0.1742765224493254
0.86,0.1,0.17188008583987854
0.88,0.1,0.16801909645679963
0.9,0.1,0.16179255437985865
0.92,0.1,0.1517452677409036
0.9400000000000001,0.1,0.13553315462048254
0.96,0.1,0.10939829282031643
0.98,0.1,0.06736078669857695
1.0,0.1,0.0
0.0,0.12,0.0
0.02,0.12,0.06907010953709783
0.04,0.12,0.11264718112466582
0.06,0.12,0.140053559116278
0.08,0.12,0.15724851195458142
0.1,0.12,0.16801909645679963
0.12,0.12,0.17475905294423993
0.14,0.12,0.17897491472610422
0.16,0.12,0.18161185987518455
0.18,0.12,0.18326163832674683
0.2,0.12,0.18429426857047065
0.22,0.12,0.18494098476119528
0.24,0.12,0.1853462742064219
0.26,0.12,0.1856004395949069
0.28,0.12,0.1857599436351274
0.3,0.12,0.1858601106386044
0.32,0.12,0.18592305470683906
0.34,0.12,0.18596262918561957
0.36,0.12,0.18598751770538563
0.38,0.12,0.18600316548893522
0.4,0.12,0.18601298647016823
0.42,0.12,0.18601911767801516
0.44,0.12,0.1860228899964942
0.46,0.12,0.18602512048754155
0.48,0.12,0.18602629138344248
0.5,0.12,0.1860266554952231
0.52,0.12,0.18602629138344243
0.54,0.12,0.1860251204875415
0.56,0.12,0.1860228899964942
0.58,0.12,0.1860191176780152
0.6,0.12,0.18601298647016828
0.62,0.12,0.1860031654889353
0.64,0.12,0.18598751770538574
0.66,0.12,0.1859626291856198
0.68,0.12,0.18592305470683912
0.7000000000000001,0.12,0.18586011063860436
0.72,0.12,0.18575994363512732
0.74,0.12,0.18560043959490685
0.76,0.12,0.18534627420642183
0.78,0.12,0.1849409847611952
0.8,0.12,0.18429426857047063
0.8200000000000001,0.12,0.18326163832674675
0.84,0.12,0.18161185987518447
0.86,0.12,0.17897491472610416
0.88,0.12,0.17475905294423988
0.9,0.12,0.1680190964567996
0.92,0.12,0.1572485119545814
0.9400000000000001,0.12,0.140053559116278
0.96,0.12,0.11264718112466585
0.98,0.12,0.06907010953709783
1.0,0.12,0.0
0.0,0.14,0.0
0.02,0.14,0.07008649223256805
0.04,0.14,0.11459619924990422
0.06,0.14,0.14279610058863784
0.08,0.14,0.16062582689526075
0.1,0.14,0.17188008583987857
0.12,0.14,0.1789749147261042
0.14,0.14,0.18344364319033463
0.16,0.14,0.18625673597359857
0.18,0.14,0.18802707853157508
0.2,0.14,0.18914110157262726
0.22,0.14,0.1898421749941991
0.24,0.14,0.19028345688356438
0.26,0.14,0.19056129250637543
0.28,0.14,0.19073627809785837
0.3,0.14,0.1908465259659066
0.32,0.14,0.1909160102851849
0.34,0.14,0.19095981480613197
0.36,0.14,0.19098743146151398
0.38,0.14,0.1910048334125353
0.4,0.14,0.1910157775611485
0.42,0.14,0.19102262237976142
0.44,0.14,0.19102684040404677
0.46,0.14,0.19102933764503666
0.48,0.14,0.19103064978667222
0.5,0.14,0.1910310580209937
0.52,0.14,0.19103064978667217
0.54,0.14,0.1910293376450366
0.56,0.14,0.19102684040404672
0.58,0.14,0.19102262237976142
0.6,0.14,0.19101577756114854
0.62,0.14,0.19100483341253538
0.64,0.14,0.19098743146151398
0.66,0.14,0.19095981480613203
0.68,0.14,0.190916010285185
0.7000000000000001,0.14,0.1908465259659066
0.72,0.14,0.19073627809785837
0.74,0.14,0.19056129250637543
0.76,0.14,0.19028345688356435
0.78,0.14,0.189842174994199
0.8,0.14,0.18914110157262715
0.8200000000000001,0.14,0.18802707853157494
0.84,0.14,0.18625673597359843
0.86,0.14,0.18344364319033452
0.88,0.14,0.17897491472610413
0.9,0.14,0.17188008583987852
0.92,0.14,0.16062582689526067
0.9400000000000001,0.14,0.14279610058863784
0.96,0.14,0.11459619924990425
0.98,0.14,0.07008649223256805
1.0,0.14,0.0
0.0,0.16,0.0
0.02,0.16,0.07069695858978373
0.04,0.16,0.11577426290372608
0.06,0.16,0.14446803721083595
0.08,0.16,0.16270377457699728
0.1,0.16,0.17427652244932534
0.12,0.16,0.1816118598751845
0.14,0.16,0.18625673597359854
0.16,0.16,0.1891957094920196
0.18,0.16,0.19105425395964262
0.2,0.16,0.19222910450878977
0.22,0.16,0.19297159175824916
0.24,0.16,0.19344077720397385
0.26,0.16,0.19373725395044727
0.28,0.16,0.19392460590359573
0.3,0.16,0.19404301003515995
0.32,0.16,0.19411784771889923
0.34,0.16,0.19416515125343584
0.36,0.16,0.1941950462143056
0.38,0.16,0.19421392582105051
0.4,0.16,0.19422582349435868
0.42,0.16,0.19423327835178752
0.44,0.16,0.194237879675704
0.46,0.16,0.1942406074308933
0.48,0.16,0.19424204205455028
0.5,0.16,0.19424248861960605
0.52,0.16,0.19424204205455028
0.54,0.16,0.1942406074308933
0.56,0.16,0.19423787967570402
0.58,0.16,0.19423327835178758
0.6,0.16,0.19422582349435877
0.62,0.16,0.19421392582105063
0.64,0.16,0.1941950462143056
0.66,0.16,0.19416515125343584
0.68,0.16,0.1941178477188992
0.7000000000000001,0.16,0.1940430100351599
0.72,0.16,0.1939246059035957
0.74,0.16,0.19373725395044722
0.76,0.16,0.19344077720397373
0.78,0.16,0.19297159175824902
0.8,0.16,0.1922291045087896
0.8200000000000001,0.16,0.19105425395964246
0.84,0.16,0.18919570949201941
0.86,0.16,0.18625673597359835
0.88,0.16,0.18161185987518438
0.9,0.16,0.17427652244932534
0.92,0.16,0.16270377457699728
0.9400000000000001,0.16,0.144468037210836
0.96,0.16,0.11577426290372614
0.98,0.16,0.07069695858978373
1.0,0.16,0.0
0.0,0.18,0.0
0.02,0.18,0.07106647094079749
0.04,0.18,0.1164907091451256
0.06,0.18,0.14549161821614992
0.08,0.18,0.1639854666679665
0.1,0.18,0.17576567399510618
0.12,0.18,0.18326163832674675
0.14,0.18,0.18802707853157508
0.16,0.18,0.1910542539596426
0.18,0.18,0.1929759740981145
0.2,0.18,0.19419529164639787
0.22,0.18,0.1949686286776839
0.24,0.18,0.19545896166442928
0.26,0.18,0.1957697909779335
0.28,0.18,0.19596680271163652
0.3,0.18,0.19609166255927013
0.32,0.18,0.19617078884559597
0.34,0.18,0.1962209265250937
0.36,0.18,0.196252685564083
0.38,0.18,0.19627278532721276
0.4,0.18,0.1962854769423199
0.42,0.18,0.19629344352768352
0.44,0.18,0.19629836845122917
0.46,0.18,0.19630129183446104
0.48,0.18,0.1963028307919396
0.5,0.18,0.19630331007225116
0.52,0.18,0.1963028307919396
0.54,0.18,0.19630129183446107
0.56,0.18,0.19629836845122922
0.58,0.18,0.1962934435276836
0.6,0.18,0.19628547694232004
0.62,0.18,0.19627278532721287
0.64,0.18,0.19625268556408304
0.66,0.18,0.1962209265250937
0.68,0.18,0.19617078884559602
0.7000000000000001,0.18,0.19609166255927002
0.72,0.18,0.19596680271163647
0.74,0.18,0.19576979097793343
0.76,0.18,0.1954589616644292
0.78,0.18,0.19496862867768372
0.8,0.18,0.19419529164639768
0.8200000000000001,0.18,0.19297597409811437
0.84,0.18,0.19105425395964243
0.86,0.18,0.18802707853157485
0.88,0.18,0.1832616383267466
0.9,0.18,0.17576567399510618
0.92,0.18,0.16398546666796657
0.9400000000000001,0.18,0.14549161821614998
0.96,0.18,0.11649070914512566
0.98,0.18,0.0710664709407975
1.0,0.18,0.0
0.0,0.2,0.0
0.02,0.2,0.07129151021644006
0.04,0.2,0.11692862634885404
0.06,0.2,0.1461205834839016
0.08,0.2,0.16477789321720615
0.1,0.2,0.17669220333540742
0.12,0.2,0.1842942685704706
0.14,0.2,0.18914110157262728
0.16,0.2,0.19222910450878977
0.18,0.2,0.19419529164639784
0.2,0.2,0.19544651763028276
0.22,0.2,0.19624239537719596
0.24,0.2,0.19674844213101195
0.26,0.2,0.1970701037808075
0.28,0.2,0.19727451194807405
0.3,0.2,0.19740438115654185
0.32,0.2,0.19748687634824014
0.34,0.2,0.19753926574227873
0.36,0.2,0.19757252130253664
0.38,0.2,0.1975936100468405
0.4,0.2,0.19760695080848867
0.42,0.2,0.197615339070934
0.44,0.2,0.19762053245731404
0.46,0.2,0.1976236190306743
0.48,0.2,0.19762524536488396
0.5,0.2,0.19762575209996947
0.52,0.2,0.19762524536488396
0.54,0.2,0.19762361903067432
0.56,0.2,0.19762053245731415
0.58,0.2,0.19761533907093415
0.6,0.2,0.19760695080848883
0.62,0.2,0.1975936100468405
0.64,0.2,0.19757252130253655
0.66,0.2,0.19753926574227862
0.68,0.2,0.1974868763482401
0.7000000000000001,0.2,0.19740438115654185
0.72,0.2,0.197274511948074
0.74,0.2,0.19707010378080736
0.76,0.2,0.19674844213101178
0.78,0.2,0.1962423953771958
0.8,0.2,0.19544651763028256
0.8200000000000001,0.2,0.19419529164639768
0.84,0.2,0.19222910450878963
0.86,0.2,0.18914110157262715
0.88,0.2,0.18429426857047052
0.9,0.2,0.1766922033354074
0.92,0.2,0.1647778932172062
0.9400000000000001,0.2,0.14612058348390172
0.96,0.2,0.11692862634885409
0.98,0.2,0.07129151021644009
1.0,0.2,0.0
0.0,0.22,0.0
0.02,0.22,0.07142924561939673
0.04,0.22,0.11719742781971966
0.06,0.22,0.14650831285017696
0.08,0.22,0.16526889802499037
0.1,0.22,0.17726941822592815
0.12,0.22,0.18494098476119517
0.14,0.22,0.18984217499419906
0.16,0.22,0.19297159175824924
0.18,0.22,0.1949686286776839
0.2,0.22,0.19624239537719596
0.22,0.22,0.19705447214524444
0.24,0.22,0.19757199612781737
0.26,0.22,0.1979016908223719
0.28,0.22,0.1981116625329252
0.3,0.22,0.19824535000189156
0.32,0.22,0.1983304449181921
0.34,0.22,0.19838459194169994
0.36,0.22,0.19841902811745155
0.38,0.22,0.19844090475849194
0.4,0.22,0.19845476733555822
0.42,0.22,0.1984634973044368
0.44,0.22,0.19846890976788167
0.46,0.22,0.1984721302721731
0.48,0.22,0.19847382860992915
0.5,0.22,0.1984743580178528
0.52,0.22,0.1984738286099291
0.54,0.22,0.19847213027217303
0.56,0.22,0.19846890976788173
0.58,0.22,0.19846349730443685
0.6,0.22,0.19845476733555834
0.62,0.22,0.19844090475849196
0.64,0.22,0.1984190281174515
0.66,0.22,0.19838459194169988
0.68,0.22,0.19833044491819207
0.7000000000000001,0.22,0.19824535000189147
0.72,0.22,0.19811166253292511
0.74,0.22,0.1979016908223718
0.76,0.22,0.19757199612781717
0.78,0.22,0.19705447214524424
0.8,0.22,0.19624239537719576
0.8200000000000001,0.22,0.19496862867768372
0.84,0.22,0.19297159175824902
0.86,0.22,0.18984217499419886
0.88,0.22,0.18494098476119508
0.9,0.22,0.17726941822592812
0.92,0.22,0.16526889802499034
0.9400000000000001,0.22,0.14650831285017693
0.96,0.22,0.11719742781971969
0.98,0.22,0.07142924561939676
1.0,0.22,0.0
0.0,0.24,0.0
0.02,0.24,0.07151389356530653
0.04,0.24,0.11736301202439478
0.06,0.24,0.14674800464213142
0.08,0.24,0.16557374741164835
0.1,0.24,0.17762947042730534
0.12,0.24,0.18534627420642183
0.14,0.24,0.19028345688356435
0.16,0.24,0.19344077720397387
0.18,0.24,0.1954589616644293
0.2,0.24,0.1967484421310119
0.22,0.24,0.19757199612781728
0.24,0.24,0.19809777863820444
0.26,0.24,0.19843333901241192
0.28,0.24,0.19864742986594822
0.3,0.24,0.19878398140028544
0.32,0.24,0.19887105036457522
0.34,0.24,0.19892654737721743
0.36,0.24,0.1989619000905679
0.38,0.24,0.19898439448581584
0.4,0.24,0.19899866993792725
0.42,0.24,0.19900767250426044
0.44,0.24,0.1990132609911791
0.46,0.24,0.19901658973464176
0.48,0.24,0.19901834650679245
0.5,0.24,0.19901889435515407
0.52,0.24,0.19901834650679245
0.54,0.24,0.19901658973464173
0.56,0.24,0.19901326099117908
0.58,0.24,0.1990076725042605
0.6,0.24,0.19899866993792725
0.62,0.24,0.19898439448581584
0.64,0.24,0.19896190009056786
0.66,0.24,0.19892654737721732
0.68,0.24,0.19887105036457514
0.7000000000000001,0.24,0.19878398140028536
0.72,0.24,0.1986474298659482
0.74,0.24,0.19843333901241178
0.76,0.24,0.19809777863820424
0.78,0.24,0.1975719961278172
0.8,0.24,0.1967484421310118
0.8200000000000001,0.24,0.19545896166442916
0.84,0.24,0.19344077720397368
0.86,0.24,0.19028345688356418
0.88,0.24,0.18534627420642175
0.9,0.24,0.1776294704273053
0.92,0.24,0.16557374741164832
0.9400000000000001,0.24,0.14674800464213142
0.96,0.24,0.11736301202439484
0.98,0.24,0.07151389356530657
1.0,0.24,0.0
0.0,0.26,0.0
0.02,0.26,0.07156609533049597
0.04,0.26,0.11746532447530056
0.06,0.26,0.1468965472107319
0.08,0.26,0.16576336603449585
0.1,0.26,0.1778543359506842
0.12,0.26,0.1856004395949069
0.14,0.26,0.19056129250637546
0.16,0.26,0.19373725395044727
0.18,0.26,0.1957697909779335
0.2,0.26,0.19707010378080747
0.22,0.26,0.19790169082237197
0.24,0.26,0.19843333901241197
0.26,0.26,0.1987731245256056
0.28,0.26,0.19899022249135975
0.3,0.26,0.1991288916487837
0.32,0.26,0.19921743783552098
0.34,0.26,0.19927395658747002
0.36,0.26,0.1993100103999004
0.38,0.26,0.1993329820534394
0.4,0.26,0.19934757941365994
0.42,0.26,0.19935679628435088
0.44,0.26,0.19936252415616834
0.46,0.26,0.1993659391153506
0.48,0.26,0.1993677426288034
0.5,0.26,0.19936830526020954
0.52,0.26,0.19936774262880344
0.54,0.26,0.19936593911535055
0.56,0.26,0.19936252415616829
0.58,0.26,0.19935679628435082
0.6,0.26,0.19934757941365983
0.62,0.26,0.1993329820534394
0.64,0.26,0.19931001039990037
0.66,0.26,0.19927395658746996
0.68,0.26,0.19921743783552084
0.7000000000000001,0.26,0.19912889164878353
0.72,0.26,0.19899022249135973
0.74,0.26,0.19877312452560542
0.76,0.26,0.19843333901241178
0.78,0.26,0.19790169082237175
0.8,0.26,0.19707010378080728
0.8200000000000001,0.26,0.19576979097793334
0.84,0.26,0.19373725395044714
0.86,0.26,0.19056129250637532
0.88,0.26,0.18560043959490682
0.9,0.26,0.17785433595068417
0.92,0.26,0.16576336603449585
0.9400000000000001,0.26,0.14689654721073192
0.96,0.26,0.11746532447530067
0.98,0.26,0.07156609533049599
1.0,0.26,0.0
0.0,0.28,0.0
0.02,0.28,0.07159838234747588
0.04,0.28,0.11752870823063975
0.06,0.28,0.1469888031331461
0.08,0.28,0.16588150677181818
0.1,0.28,0.1779949349361655
0.12,0.28,0.18575994363512743
0.14,0.28,0.1907362780978584
0.16,0.28,0.19392460590359578
0.18,0.28,0.19596680271163658
0.2,0.28,0.19727451194807416
0.22,0.28,0.19811166253292528
0.24,0.28,0.19864742986594824
0.26,0.28,0.19899022249135984
0.28,0.28,0.19920948842337377
0.3,0.28,0.19934970319772516
0.32,0.28,0.19943934030835905
0.34,0.28,0.19949662205473534
0.36,0.28,0.1995332049481043
0.38,0.28,0.19955654032506936
0.4,0.28,0.19957138526165422
0.42,0.28,0.19958076832018484
0.44,0.28,0.1995866050650264
0.46,0.28,0.19959008776485893
0.48,0.28,0.1995919281586218
0.5,0.28,0.19959250248011923
0.52,0.28,0.19959192815862176
0.54,0.28,0.19959008776485887
0.56,0.28,0.1995866050650263
0.58,0.28,0.19958076832018476
0.6,0.28,0.19957138526165413
0.62,0.28,0.19955654032506936
0.64,0.28,0.1995332049481043
0.66,0.28,0.19949662205473534
0.68,0.28,0.19943934030835894
0.7000000000000001,0.28,0.19934970319772513
0.72,0.28,0.19920948842337377
0.74,0.28,0.19899022249135975
0.76,0.28,0.19864742986594813
0.78,0.28,0.19811166253292506
0.8,0.28,0.19727451194807388
0.8200000000000001,0.28,0.19596680271163633
0.84,0.28,0.19392460590359561
0.86,0.28,0.1907362780978583
0.88,0.28,0.18575994363512735
0.9,0.28,0.17799493493616542
0.92,0.28,0.16588150677181812
0.9400000000000001,0.28,0.14698880313314613
0.96,0.28,0.11752870823063988
0.98,0.28,0.07159838234747591
1.0,0.28,0.0
0.0,0.3,0.0
0.02,0.3,0.07161840229826297
0.04,0.3,0.11756806461276459
0.06,0.3,0.14704621094602371
0.08,0.3,0.16595522433782883
0.1,0.3,0.17808294037426523
0.12,0.3,0.18586011063860441
0.14,0.3,0.19084652596590668
0.16,0.3,0.19404301003516003
0.18,0.3,0.19609166255927013
0.2,0.3,0.19740438115654196
0.22,0.3,0.1982453500018917
0.24,0.3,0.19878398140028541
0.26,0.3,0.19912889164878367
0.28,0.3,0.19934970319772521
0.3,0.3,0.19949103304992924
0.32,0.3,0.1995814662071264
0.34,0.3,0.19963931078595523
0.36,0.3,0.19967628800233295
0.38,0.3,0.19969989710209346
0.4,0.3,0.1997149300400335
0.42,0.3,0.19972444033374487
0.44,0.3,0.1997303610318986
0.46,0.3,0.19973389627340882
0.48,0.3,0.19973576539243004
0.5,0.3,0.19973634883904748
0.52,0.3,0.19973576539242996
0.54,0.3,0.1997338962734087
0.56,0.3,0.19973036103189848
0.58,0.3,0.19972444033374476
0.6,0.3,0.19971493004003343
0.62,0.3,0.19969989710209343
0.64,0.3,0.19967628800233295
0.66,0.3,0.1996393107859552
0.68,0.3,0.19958146620712636
0.7000000000000001,0.3,0.19949103304992932
0.72,0.3,0.19934970319772516
0.74,0.3,0.1991288916487836
0.76,0.3,0.19878398140028533
0.78,0.3,0.19824535000189147
0.8,0.3,0.19740438115654174
0.8200000000000001,0.3,0.19609166255926982
0.84,0.3,0.19404301003515972
0.86,0.3,0.1908465259659065
0.88,0.3,0.1858601106386043
0.9,0.3,0.17808294037426511
0.92,0.3,0.16595522433782872
0.9400000000000001,0.3,0.14704621094602371
0.96,0.3,0.11756806461276462
0.98,0.3,0.07161840229826297
1.0,0.3,0.0
0.0,0.32,0.0
0.02,0.32,0.07163084269246396
0.04,0.32,0.11759254989868478
0.06,0.32,0.14708199388956006
0.08,0.32,0.1660012841267739
0.1,0.32,0.17813807965931525
0.12,0.32,0.1859230547068391
0.14,0.32,0.190916010285185
0.16,0.32,0.1941178477188993
0.18,0.32,0.19617078884559608
0.2,0.32,0.1974868763482402
0.22,0.32,0.19833044491819216
0.24,0.32,0.1988710503645752
0.26,0.32,0.19921743783552093
0.28,0.32,0.19943934030835903
0.3,0.32,0.1995814662071263
0.32,0.32,0.19967247392568738
